ID,Accuracy,Bearing,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,Speed
41,8.63030303030303,206.7635014924241,0.09942407547727262,9.770955691060598,-0.6538655700027273,-0.002039419722696966,-0.0053396469233030226,0.0013720958870242447,2.123185024439392
43,5.742399999999913,217.7640167364017,0.2000152949807064,9.578968795564842,1.843024438778411,0.0013422093632217585,-0.0013742677818225964,-0.0014814998291966517,13.491044286225126
44,3.6291151832460815,153.0104712041885,-0.5323939543010463,9.776281599738224,1.1139018802879583,0.004894181873528797,0.006232504779031409,-0.0011528881289267013,6.217541440104711
47,13.69615376106195,205.80206429646017,0.9293263430103978,5.0931291253318625,8.235005121460182,0.018511621274800848,-0.0002486402744247798,0.04498444471305305,10.376868634734477
50,8.403120370370415,258.7416666666667,0.4341124058881476,9.698260133333324,-1.7239668103048131,-0.00201438464671574,-0.007272883903649999,0.00074582122474074,6.957081736527774
52,4.255393162393163,110.57606837606838,0.9245174957760686,7.973438731965824,5.659570761709407,0.0007963473785743591,-0.008566881526141868,-0.00715098683244101,4.904892609596581
53,7.780645161290322,113.11423280931288,-0.9589002908686162,-8.898455338016634,-4.0328361068233365,-0.012024901397851319,-0.03215499096537793,-0.021644991812996568,16.861166617562695
56,4.824637681159426,110.02608695652174,0.5403080140562322,9.293561570434791,3.036981442944928,0.0002801395220869536,-0.0010075294655362322,0.01120301165455072,22.59404446956523
57,4.084726666666674,152.108,-0.20194772093480007,8.869688902266665,3.7750032583799973,-0.0068319170822666656,-0.002085086400399998,-0.0034289903165333384,9.363594999626667
58,3.773389583333366,126.46666666666667,-0.16923033690270814,9.451312533541657,1.5882721210145827,-0.006537200168843753,0.0032036316219958335,0.0005709553611770835,9.286469349677096
59,13.045271634615377,118.80288461538461,-0.15343695331826931,9.55988168269232,0.5111591261064186,-0.0013966193619855784,0.008347878104206731,0.002192497230290874,5.6312019230769215
63,18.861648745519712,174.5086868617697,-0.5939421907377074,-8.858973296790987,-4.067437910401267,0.0016777147418927006,-0.02601289023464438,0.001650404263548441,15.350072875481473
64,7.339921195652188,60.38858695652174,0.19787296392853282,9.83228376956521,-0.30981490515815185,0.0029728983877717365,0.003653162301630434,0.03398135711413044,10.603179347826087
65,4.259309405940603,234.2549504950495,-0.5238560733589114,9.180649350000008,3.657794979331682,-0.0093909945204703,0.005099342284801984,-0.0010975271079702999,11.081182559405939
68,8.645951863354028,135.76708074534162,0.13116865813385087,8.431400191770178,5.074664798602485,0.001163841888509317,-0.0046652867006211265,-0.0008794940113354038,5.567249207992235
69,6.342624119718247,168.0968309859155,0.027574417351936643,9.747573336619716,0.5902766247949836,-0.023235846620369708,-0.02089784432519365,-0.0026179154606337995,14.345539738732384
71,9.129411764705882,113.30622335754188,-0.8995096842447919,-9.291501793954884,-2.651123166551775,0.0042767286194823236,-0.0005914316817540948,-0.010182883631564924,11.3822191797416
73,3.524542483660158,210.80915032679738,-0.03365965843294118,9.497699544575163,1.9804476524192163,0.012522775538954254,0.01282494847294117,-0.001152992154771239,5.05497395543791
74,3.6201908237747666,169.56100104275288,1.223289512212721,9.359494747132414,3.042385807904066,-0.006669541786548482,-0.01600397760691346,-0.00533759539686444,4.378890428116265
76,3.4968725590956193,134.3864337101747,0.6585727902586849,9.502338002261032,0.8132989954438858,-0.004955392234110998,-0.004007375718669768,-0.0004438340659445018,8.43115616211716
80,4.811113333333314,224.90133333333333,0.04406894135773331,9.470021878400004,2.960455362360006,0.001147495835633332,-0.005293257767666667,0.00025498095896266544,15.637897332966666
81,3.759700564971751,206.24293785310735,0.10360310983841807,9.81819055367232,-0.10544278048587569,-0.00090011867638418,-0.0033031592536723197,-0.0033530808189830516,2.854055327457627
82,533.8333333333334,115.65971076488495,0.5070155504014758,-9.249088948567712,-3.2643156263563355,-0.0031283768646336676,0.008778462497580962,0.0030967888150374525,-1.0
84,3.6825191919191935,120.34343434343434,-0.2044425577788283,10.136415913737373,1.4513633667333343,-0.0003884363258100998,-0.0002866185330888831,-0.0008014409013474758,3.4390707070707083
85,7.941991341991342,165.30922605826225,0.377506232984138,-8.605885102243125,-4.400762680516094,-0.011982820001415276,-0.0012711498459665963,-0.0060683404238381965,14.589863690272683
86,4.451443927648547,131.18242894056849,-0.1997615139684757,9.342928294005173,-2.6582338280304936,-0.006058989398950392,0.0011465053452971556,-0.00046815416379586617,6.188459587201133
87,3.6881057347670505,128.81720430107526,3.3012884222921057,8.330980994623651,3.8877262666666548,-0.00018124604523655886,-0.005629098529657707,-0.0029622559719175642,8.652437275985658
88,12.218579234972678,121.27023547295013,-0.5807367276884817,-8.084529655748376,-5.4454645042211,0.019625296560550416,-0.016190165692929564,0.0002025253968644633,14.816680343609637
89,4.25847457627118,144.09745762711864,0.21468325914152545,9.666468597457621,1.3321907366466108,-0.0009242598463559325,-0.030537629791313574,-0.007042158065381355,2.5218811961016954
91,3.7631555555555507,74.40555555555555,1.2360044605000002,9.528721574999997,-2.2946463757333335,-0.00801495935738889,-0.01398426653927778,0.0018280480890000008,4.900992249166668
94,4.213027633851492,88.31088082901555,-0.29422542470241814,8.425623336614859,5.053500961658028,0.0009528689468739198,-0.0017499823883989631,-0.0004915575039278069,12.176683937823832
95,4.7924166666666626,90.31176470588235,0.7450990407660781,9.61983669960785,-1.7100022291983357,-0.03712204133504901,-0.0007384281486764699,0.021508445552990193,15.526793906274479
96,10.933574845678978,136.52083333333334,-1.0482581780304778,9.732648345833327,3.124072543186726,-0.0014460881606118841,0.005005212482186734,0.00198526737706327,11.019313271604933
97,5.028992277992277,83.75289575289575,-0.5301032648262547,9.58762758494209,2.2612063758687246,0.0007080019314652504,-0.007526707183666027,-0.001973420938604248,3.437857142857145
98,10.312698412698413,168.84454822540283,0.2292616780598961,-9.567150166829421,-1.9880136956108934,-0.02188336207587818,-0.005102385629935359,0.0007705431776541817,8.853650788631704
101,4.455063157894727,111.5219298245614,0.537371220395614,9.820776470350875,1.0660372051778064,0.019781213452807027,0.013401774635614039,-0.00642242327149123,7.245403508771938
102,3.753489976415011,180.64504716981133,0.2067950447958136,9.696641621698108,1.304615271505227,0.00016309635087735847,-0.0050223188936238325,-0.0007430202753926884,11.57538325471699
103,7.6728861111111115,133.86111111111111,-0.05494692870777779,9.725759385555556,1.3582904831916676,-0.002332829004722224,-0.018989765504833334,-0.005050493208111113,4.763805479416668
104,5.4174283935242835,208.18555417185553,-0.2645956917546699,8.861452572229142,4.266391970859283,-9.661252085927695e-05,-0.03861383449371113,-0.01970211588449563,10.420788810572848
105,9.760779527559082,136.95981858267714,0.15217078276377946,9.719611838582676,1.611255289062993,-0.003781729756440945,-0.038323171025039356,-0.004405925625196851,0.9531018897637797
108,4.668554838709679,130.81935483870967,0.003989050032258053,9.659229115806454,0.1792446119419355,0.003846480582580647,0.01779391383193547,-0.009746256489032261,2.3202476550967743
109,3.786470833333355,189.49375,-0.044642583339374944,9.614220421875006,1.3239548115220825,-0.001808742991041662,-0.0022699099889124954,0.0020354539708958316,7.043236004039584
110,3.6039303030303356,207.79848484848486,0.13330080572469694,9.489231605757597,-0.2867528105139396,-0.01006816878698485,-0.0062447069190757565,-0.0031931597155909113,9.708443025757576
112,12.255172413793103,215.65348217240694,-0.04295159000089798,-9.741457807168187,0.877183767735273,-0.009693011300873803,-0.003839640969895466,0.0005876659827766304,2.8647068219023875
113,6.434115907274347,97.27896032014387,-0.03777035743349323,9.577880858593115,0.9637792943020769,-0.00089033994920064,-0.0025826140400935266,-0.0007068807752326131,7.463756994404463
114,7.835496659242724,130.771714922049,-0.4341977755168257,9.652041525894202,1.426718901948886,0.007301404119768373,0.0009622049383964325,0.003864504909042316,7.433763247216028
115,4.81839439252338,236.44485981308412,4.447658588971963,-0.41413793848710284,8.814122176635511,-0.002805030303794388,0.0005348895854205601,-0.009955259499813114,3.3019950514018697
116,5.168716666666668,275.87916666666666,-0.9459280931250003,9.717703008333332,1.4428498539416676,0.010096177457562501,-0.005861150308416668,-0.003913609964374997,9.619989190416666
119,9.658989333333336,153.272,-0.4732943941226669,3.1330834188800005,9.097264902090672,0.030010294562370664,-0.0035412189366293323,0.019945393293114663,1.8341866666666673
122,4.370813179347807,133.27513586956522,-0.12375895975421199,9.45672836620244,2.0484761360012236,0.06759564263716035,-0.013499208935020381,0.029475493103159004,10.881328536912383
124,7.147937878787871,129.38939393939393,0.4299285207075757,8.812905386212119,3.070666204968185,-0.0003337282208287873,-0.0035884509211787856,-0.0008374763719196971,4.553212121212122
125,4.207412280701768,180.61052631578949,-0.4950310156263157,9.549313035087721,-1.372112686163159,0.0019237967499649135,-0.0023973355864912297,-0.0024089632000666673,9.6397251241228
126,4.59360919540231,272.2681992337165,-0.7435975416067437,6.8840005763218475,7.120898026896553,-0.0016158298187578543,0.0008016565017777752,-0.0007824809886130337,19.071524948494712
127,15.03010752688172,243.20349296472406,0.19844441731770823,-8.850207906743524,-4.250868471207156,0.008517078391095018,0.013134201918411022,-0.00853640205887551,4.516219527202268
130,10.84,99.93569235086441,-0.6247151082356771,-9.59504876708985,2.126339009602865,0.004634253609442493,0.02326446448183941,-0.012814438743577874,9.889293337464332
131,7.186991869918699,222.70281116080477,1.0082051892784547,-9.114566000341402,-3.175176570241047,-0.005506642868913283,0.020919379357308487,0.0031856347558979867,4.275938069771945
134,4.371995833333333,221.65833333333333,0.08065713263416671,9.815648843749992,-0.9405609296375005,-0.00015159650537500006,0.0020499619701666665,-0.0005715662825833336,5.720315088500003
135,319.94464414090584,131.71288829656234,-0.2433397941671628,-9.699123096808869,1.6541105422589717,-0.020776167433464218,-0.02643123569424041,-0.00837236293429003,7.05120675401035
136,8.06270295602015,119.6027397260274,0.2330824475908435,9.73426962732516,-0.19969902183136257,0.00039523230201802195,0.0015666826650526343,-0.000192225530887528,4.312299927901946
137,4.008168159204006,179.07860696517412,0.0923623703992041,9.649771123880605,0.15887549748403967,0.00023830779521094488,-0.011877647986549267,0.0001531359903593032,9.30035926967826
139,8.858295555555552,85.38,0.8632265181222207,9.624346236666662,1.8141845906444456,-0.0010063665154000012,0.005508782877577775,0.0037967990004000012,2.637684052288889
140,3.618217734855159,120.46005267778753,0.24118232124173877,8.89793424091307,-2.744656584863915,-0.0018157289427410018,0.0015917501886856898,-0.0012403157918718145,5.203713784021068
142,8.683950617283951,86.63930059009128,-0.6916862129870752,-9.615322137526517,0.04983947000385797,-0.0810550187753657,0.03658464350031617,-0.017458752328963288,6.352592593652231
143,3.3293090909090917,260.26666666666665,-0.4031285745400002,9.158240160606063,3.005191180727273,0.007729957596621208,0.00014713645813635806,-0.010796289607212128,2.5778204848181816
145,5.397314484127083,162.50396825396825,0.13994471291285712,8.829407262301576,4.222832981448414,8.412012867658786e-05,-0.0034169696723879,-0.0013998576672043669,8.76320436507937
146,3.9408739946380784,153.43699731903484,0.1201979139447721,9.756853330026802,0.5199172663769438,0.00932183651286863,-0.01664239348418229,-0.010284808960857917,4.662580115522787
147,3.9048633663366563,145.95049504950495,-0.33378582853485145,9.540426534455442,-0.4577832507924752,-0.0003958523329821774,0.005023737277065344,-0.001123197951497029,7.969267326732669
148,8.469822115384641,122.71153846153847,-1.1508211741576917,9.407374620192307,2.2793830010096148,0.0011606215641346152,-0.005360676461850961,-0.0013652214113317313,3.4708173076923075
149,4.426525000000003,120.61666666666666,-0.7839015923083337,10.031433129166665,-0.6591668440499998,-0.005887476586241666,-0.0001683552788333309,0.004046630912499998,3.999166666666666
150,3.449061827956989,236.6747311827957,0.3955255700806451,9.305056693010753,-1.6841325485475798,0.0016810522157258035,0.002867782394013444,-0.0012455174914247327,4.365504949656719
151,5.242594240837696,144.47774869109946,-0.6295003237128274,9.225075929450263,2.558205887758509,0.0030970148504581166,0.004055502532657066,0.0005402889357945025,12.167931937172778
152,10.291228070175439,243.87432832383274,-0.2030535406815379,-9.742662599797839,0.9155856055544132,-0.01334405084347332,0.006837239525782786,-0.0020652851631263996,13.857972505662525
153,7.527602218700458,126.84152139461173,0.10488202398996818,9.738654272583203,1.1736831292644045,-0.001666666037182254,-0.010431667512570538,-0.0024118801308066562,3.1730903328050735
154,3.5192210424710852,85.67084942084942,0.8979874517374463,9.229561776061818,1.4042799227799134,-3.9236890797296104e-05,-0.0006097919067345553,-0.0035067819733581086,6.36344326214286
156,7.735879999999975,101.32,0.09734624224599989,9.018473723999998,4.465910418666668,0.003316370658321668,-0.00043426512463499924,-0.0031247202161250004,6.716283333333337
157,3.6904259259259664,213.51388888888889,0.9158940019863896,9.60196756203704,-1.475900157224167,-0.0006803997801101858,-0.006942434690152781,0.0011133365262708907,8.179250000000003
158,7.105119266055014,173.68501529051989,-0.042064565691090745,9.246243147808372,2.3436902138345577,-0.00020260784076248892,0.0005308754572986792,0.0008232579965443398,10.621686753261985
159,25.607843137254903,102.22961578407542,-0.14904731301700347,-2.716540826535691,-9.06870966892617,-0.006417864630912607,0.012926496058036528,-0.012418276150013077,2.07163188377499
160,222.39416666666668,174.53268164098262,0.4694837671915691,-8.582868092854827,-4.527837089538573,-0.0007560039667258735,0.0464718565337981,0.00438914447412496,6.492663443563506
162,3.7852928104575683,217.9111111111111,0.24835695914549016,8.339614812810463,4.829436584705885,0.00021464046769934553,0.000945443956091505,-0.0010898155431895424,14.892732026143786
163,4.7407407407407405,280.92151896158856,0.165258472583912,-9.729232855902781,1.985826551649307,0.0005613726579575964,0.025577517932355607,-0.003135426350674706,11.935646657590512
168,11.345714285714285,186.95832455510185,0.060275878906250024,-9.10381459554036,-3.6667381998697954,-0.0009589901050117192,0.007900900698790706,-0.009809739418146658,9.570214074346282
171,5.688277866242082,110.42754777070064,-0.10659712307812114,9.441975419585987,-1.3634975094243638,0.0003086746241130575,-0.002912156891735671,0.0001994212011457002,10.175843949044612
172,10.94150417827298,223.87491490847552,-0.7300174893775029,-9.656897253179952,-1.281683774645282,4.373296260263088e-05,-0.024408057589304262,-0.009661844578943238,5.139811526226466
8589934594,8.511133603238866,224.76220177976708,0.1633465817100122,-9.74886121556827,-1.0210658610108412,-0.0006390481458247915,-0.003935784154407563,0.00026441766330373054,7.809847684577107
8589934595,5.375109506618535,235.96028880866427,-0.2915713882919373,9.643000880746092,1.7012575887826713,0.0003503258331528279,-0.006315082395078229,-0.0006207500894584851,18.635845607220208
8589934597,7.297085185185183,157.9925925925926,0.4329912971740741,9.262828512222228,3.2209292292592595,-0.002119974335148149,0.01545504915437038,0.00482723805614074,1.6082181253333325
8589934598,13.502392344497608,211.8704585470081,-0.1315946588105562,-9.836211355108958,-0.14301163522820706,-0.015659099868600944,-0.010117428621195785,0.0012139478277229908,5.519488617474811
8589934599,11.75820701754386,108.70526315789473,-0.49980850739298266,5.492416297192983,8.268312540350875,-0.013188923724210532,-0.03099695795368423,-0.005414478819298243,3.345148734842106
8589934600,3.478505088377071,208.60685591858598,0.6324610138476151,9.50170616973753,2.134506472377075,0.0019225731455275864,-0.0066347752678628785,0.001033922948098552,7.249791434204623
8589934603,4.1162993920972655,190.18920972644378,-0.18106001185767484,9.662171251215813,0.6272904942297102,0.0032342307117401168,0.0063541124855243285,-0.00034496770519984845,11.58385986572704
8589934604,16.876923076923067,61.44796380090498,0.722588489539366,9.859560986425338,0.504190714111312,0.001744912680090497,0.007770164205429866,-0.00886916991312217,8.535158371040723
8589934606,7.79874213836478,256.6521551951672,-0.4095858630294323,-9.805940440435823,-0.5206699548877256,-0.03582288530910308,0.05726785532146195,0.00878488909052845,12.566723561999183
8589934607,4.135914893617057,83.00101317122594,0.11681884767421476,9.475839557649444,0.731041875042047,7.748436448733562e-05,0.005074158058710228,0.0007679175014113464,10.469442755825733
8589934608,3.8617736549165436,75.1038961038961,-0.5559442124150275,9.835439914285702,2.294765719493506,0.0013400840318218933,-0.005033362123697577,-0.0009020520412504621,8.714378478664191
8589934609,7.344481605351171,141.83895058441522,0.39799966971611117,-8.894851786635792,-3.6683338892499737,-0.011980485791558526,-0.00488180140389383,0.002406729851231082,7.433303816661388
8589934611,7.29692329545455,264.2926136363636,0.47930285818252794,9.506103046946043,1.342575810061791,0.0035028809740198894,0.0034575863006747077,0.005551956926789767,16.857801273437527
8589934612,3.5514363636363786,144.9050505050505,-0.25700484377292937,9.733486508484841,-0.30865829968888875,0.0009922796047676762,-0.006511496321292933,-8.893342342424403e-05,6.081706226545452
8589934613,3.224765517241377,67.72413793103448,0.10209908261655168,9.519853451724138,2.7899157344827574,0.0004537648425931033,0.008578386085255171,0.0017589700210344818,1.940137931034483
8589934614,12.42878787878788,114.09008526368575,-0.3569697108413239,-9.777087892474546,0.21879107388583083,-0.019356911593437564,0.04052591425581439,0.033998198546467864,12.367651508974307
8589934615,19.50899470899471,186.27272486308263,-0.2188128209997106,-9.645680135091153,-0.657665450484665,-0.008469524961216213,0.016838714130645728,-0.012311439476738933,10.22781482085927
8589934617,4.423411913814971,172.02408111533586,0.4789763455455004,9.54157658770595,2.409271650997719,-0.000397948931267431,-0.01981125866695817,-0.0040779450769835275,4.687470805209127
8589934618,9.605819320214673,141.69230769230768,-0.4142525747441861,9.728922162254026,0.2817876887101966,-0.0019058745153488345,0.014085150192486596,0.00105544024121646,4.895645193202148
8589934620,18.226200187969933,234.83646616541353,0.3203647715426694,9.390336794172939,2.3305047430422925,0.007784026190635326,0.00459654045041353,-0.0006606621664003758,8.779844978515044
8589934622,7.229738503155923,216.78629395852118,0.0003904418394950525,9.738140667267807,1.2333336339044194,0.002908746219180342,-0.005775073048090185,-0.000602096166318305,9.763992796907125
8589934624,10.43348623853211,141.11471184821576,0.20513922315125074,-9.626856021706113,0.7403256127593716,-0.01321141869791653,-0.02873373312843945,-0.0069646689527538,4.872339459939288
8589934625,362.51847437425505,148.48151631420646,-0.0015636239489440788,-9.247683570325307,-2.502985874035077,-0.018449135424841993,0.019797819241139755,0.003718878776057866,8.10442478887251
8589934626,15.49244060475162,138.5379364390739,-0.9992718163113355,-3.7460222347251304,-8.730323794799533,-0.011872017818356936,0.0046996705973175856,-0.008763004448417416,7.888380121399465
8589934627,9.037955555555556,187.62222222222223,0.025765949375757557,7.060848261616162,6.628466466666666,0.0023422606445777784,0.004704426985535352,0.008344570290670712,6.04219040167677
8589934628,13.93516699410609,173.54219837413555,0.683445053250476,-9.374356121070734,-2.3323312216048624,-0.02734231232429238,0.020467067923782743,-0.007749773134626962,5.133772105212764
8589934629,7.76,218.17961932222047,-0.41245679219563786,-8.449542922973631,-5.033190088907872,0.006654263071708322,-0.0008934190842323246,-0.0036161985861944456,9.192190522467717
8589934630,3.572217333333356,158.27733333333333,-0.15260788375466675,9.819559454266654,0.17666555773066664,0.0009285152953466667,-0.01118697901210665,-0.011939361203413332,3.682401527723864
8589934631,9.738955823293173,250.18009893578218,-1.8168997462016034,-9.256442162693743,-2.429011192474977,-0.002208157343982683,-0.04069657372648258,-0.011768637202172931,7.4653012063728275
8589934632,6.583687943262412,105.96375158887805,0.2739731029753985,-9.61605146692154,1.7069174129404932,-0.0006602365428252927,0.005060043846485158,0.0056412069812592025,16.692314552246255
8589934633,8.406172839506173,199.90961404266181,-0.15139481155960635,-9.673076868881418,-1.3196471414448314,-0.009133984968332261,0.012720902607958533,0.004276865413515664,14.292848124732206
8589934634,9.75031083333334,142.85416666666666,-0.47089200239733275,1.5264738940230047,9.434518164000009,0.005375614191891661,0.008751764583200004,-0.0023054057972166707,6.67878770152308
8589934635,4.075429697766117,150.6833114323259,0.9145311774843624,9.78979325689882,1.359473011664388,0.0007140396828383709,0.005832746003756897,-0.0026467859452825176,6.201034613574242
8589934636,4.077708978328178,160.6749226006192,-0.23212605820247675,9.9422001873065,1.1524615686253876,0.0014086248136222917,-0.0040341405553560375,0.0011177490473065028,4.155247922321982
8589934637,8.190865921787713,115.3463687150838,0.43690235268435745,9.464160932960889,2.071954312402235,0.0006863044321508379,0.006951870008860335,-0.00094792037278212,6.0956983240223455
8589934638,4.207246846846822,225.43423423423422,0.05399516545477483,9.853487118918911,-1.6641074511621619,-0.00201927402194234,-0.0005787067192468512,0.0011976362256972965,6.214486486486488
8589934639,4.681063545150474,105.87513935340023,0.055943126751449246,9.629699529654408,-0.22730358019866195,-0.0001266122237859534,-0.0001717932046711256,-0.00046950121193088093,6.947881828316596
8589934641,11.417073170731708,197.6058638963273,-0.2901665986844194,-9.01315995627301,-3.759894215653584,-0.006974628576332309,0.006770270801826488,-0.008755950775234807,11.9750921088445
8589934642,12.995903254177662,261.0844327176781,-0.22211584190571668,9.308123397361472,2.860966778104656,-0.0011486711342919942,0.004344827537537378,0.0019112264829199666,18.04372843791557
8589934644,4.010109565217418,182.80695652173912,-0.22834594161488705,9.784300976869565,1.2723697619427856,-0.005981167349227819,-0.007187053273086954,-0.0012823313474130437,8.565961087721735
8589934647,3.740333333333342,237.5888888888889,0.31195184006370386,9.949657273888894,-0.13132597409518532,-0.0010200994777407415,0.0036673634463333413,0.0037989031387777802,5.819300156240739
8589934648,3.708069592476428,118.56238244514107,0.11935347110168029,9.3395260063323,-2.9447488523887144,0.0002589513006865196,0.0015472337871579964,-0.0006813090152789946,10.398451410658293
8589934651,3.89512359550566,122.4250936329588,-0.06554145671039319,9.41556943689139,1.8843042614588006,-0.002086267945774346,0.0015315080863398838,0.001784092467200375,10.287837078651675
8589934652,3.9583665653495617,134.96838905775076,-0.3427015058586019,9.829620257446829,0.6728188739728868,0.0024994732255954394,0.0020129828700000013,-0.0012397519818601829,14.777113197784182
8589934653,4.164661728395058,87.88395061728394,0.7981177060468331,9.590326387407387,1.889687847721889,0.0001273700692510295,0.0028999988336864207,0.0008269635726946485,8.33551440329219
8589934654,7.294652091254768,252.4296577946768,0.14295550372813692,9.74624611064639,-1.326683148323194,-0.00037115494013307805,0.0063911417142490535,0.00022408747558935304,15.590243404372616
8589934658,3.8778666666666535,102.96410256410256,-0.3819175294307693,9.89954048461539,-0.09626212706256404,0.00508324470625641,-0.008152341253128208,-0.003868609578102564,12.748296056923074
8589934661,5.931987906976746,235.81023255813955,-0.2679295934112225,39.20607916930232,2.2160014813330267,0.14725480821416734,0.025752177738074408,-0.02408976512614885,7.0607536883692275
8589934662,4.160837837837843,203.7783783783784,0.10931266580108114,9.707308995855858,1.0268332828371172,-0.0019944254646054073,-0.008943964038792794,-0.001414807986576574,3.083023088468467
8589934664,9.771689497716896,161.2107274898111,2.912211816517728,-9.356319738936753,-0.05343602010648554,0.0015441472533401083,-0.008122836866432675,0.007229812313099086,10.944960616079912
8589934666,5.549510721247584,89.10428849902534,0.5057730504148144,9.193604557699818,2.9040756552582856,-0.002853236078713451,-0.004622605664220283,-0.0006691093629044838,10.481018713157887
8589934667,13.730208333333334,105.42439319153006,-0.1838322448730472,-9.201432873407997,3.2557824611663784,0.004427478403233227,-0.049343120804267594,-0.00224830966798567,9.117603198547537
8589934669,4.446330926594471,99.29602888086643,-0.1519727447870034,8.437542087364617,4.936285695186517,-0.018792751996389905,-0.024442114675330934,-0.0336423588979543,4.6171600481347745
